countid,id,date,counts,
3010968,100010020,4/27/2016 0:30,0,0
3265723,100010022,4/27/2016 0:30,4,0
3813056,100047029,4/27/2016 0:30,11,4
4320519,100051865,4/27/2016 0:30,11,4
6126837,100058279,4/27/2016 0:30,8,4
6275156,100062893,4/27/2016 0:30,11,4
6960608,300020904,4/27/2016 0:30,4,4
744947,100009426,4/27/2016 0:30,2,0
1087670,Williamsburg Bridge,4/27/2016 0:45,16,
1430407,Queensboro Bridge,4/27/2016 0:45,0,0
164487,100009424,4/27/2016 0:45,7,4
1773135,Manhattan Bridge,4/27/2016 0:45,11,4
1982867,100010017,4/27/2016 0:45,4,0
3010969,100010020,4/27/2016 0:45,0,0
3265724,100010022,4/27/2016 0:45,1,0
3813057,100047029,4/27/2016 0:45,11,4
4320520,100051865,4/27/2016 0:45,11,4
6126838,100058279,4/27/2016 0:45,0,4
6275157,100062893,4/27/2016 0:45,11,4
6960609,300020904,4/27/2016 0:45,1,4
744948,100009426,4/27/2016 0:45,0,0
1087671,Williamsburg Bridge,4/27/2016 1:00,14,
1430408,Queensboro Bridge,4/27/2016 1:00,0,0
164488,100009424,4/27/2016 1:00,2,4
1773136,Manhattan Bridge,4/27/2016 1:00,8,4
1982868,100010017,4/27/2016 1:00,0,0
3010970,100010020,4/27/2016 1:00,0,0
3265725,100010022,4/27/2016 1:00,5,0
3813058,100047029,4/27/2016 1:00,8,4
4320521,100051865,4/27/2016 1:00,8,4
6126839,100058279,4/27/2016 1:00,2,4
6275158,100062893,4/27/2016 1:00,8,4
6960610,300020904,4/27/2016 1:00,5,4
744949,100009426,4/27/2016 1:00,0,0
1087672,Williamsburg Bridge,4/27/2016 1:15,10,
1430409,Queensboro Bridge,4/27/2016 1:15,0,0
164489,100009424,4/27/2016 1:15,2,4
1773137,Manhattan Bridge,4/27/2016 1:15,4,4
1982869,100010017,4/27/2016 1:15,5,0
3010971,100010020,4/27/2016 1:15,0,0
3265726,100010022,4/27/2016 1:15,2,0
3813059,100047029,4/27/2016 1:15,4,4
4320522,100051865,4/27/2016 1:15,4,4
6126840,100058279,4/27/2016 1:15,3,4
6275159,100062893,4/27/2016 1:15,4,4
6960611,300020904,4/27/2016 1:15,2,4
744950,100009426,4/27/2016 1:15,1,0
1087673,Williamsburg Bridge,4/27/2016 1:30,13,
1430410,Queensboro Bridge,4/27/2016 1:30,0,0
164490,100009424,4/27/2016 1:30,5,4
1773138,Manhattan Bridge,4/27/2016 1:30,2,4
1982870,100010017,4/27/2016 1:30,0,0
3010972,100010020,4/27/2016 1:30,0,0
3265727,100010022,4/27/2016 1:30,1,0
3813060,100047029,4/27/2016 1:30,2,4
4320523,100051865,4/27/2016 1:30,2,4
6126841,100058279,4/27/2016 1:30,1,4
6275160,100062893,4/27/2016 1:30,2,4
6960612,300020904,4/27/2016 1:30,1,4
744951,100009426,4/27/2016 1:30,0,0
1087674,Williamsburg Bridge,4/27/2016 1:45,8,
1430411,Queensboro Bridge,4/27/2016 1:45,0,0
164491,100009424,4/27/2016 1:45,2,4
1773139,Manhattan Bridge,4/27/2016 1:45,4,4
1982871,100010017,4/27/2016 1:45,2,0
3010973,100010020,4/27/2016 1:45,0,0
3265728,100010022,4/27/2016 1:45,1,0
3813061,100047029,4/27/2016 1:45,4,4
4320524,100051865,4/27/2016 1:45,4,4
6126842,100058279,4/27/2016 1:45,0,4
6275161,100062893,4/27/2016 1:45,4,4
6960613,300020904,4/27/2016 1:45,1,4
744952,100009426,4/27/2016 1:45,0,0
1087675,Williamsburg Bridge,4/27/2016 2:00,11,
1430412,Queensboro Bridge,4/27/2016 2:00,0,0
164492,100009424,4/27/2016 2:00,2,4
1773140,Manhattan Bridge,4/27/2016 2:00,6,4
1982872,100010017,4/27/2016 2:00,0,0
3010974,100010020,4/27/2016 2:00,0,0
3265729,100010022,4/27/2016 2:00,0,0
3813062,100047029,4/27/2016 2:00,6,4
4320525,100051865,4/27/2016 2:00,6,4
6126843,100058279,4/27/2016 2:00,2,4
6275162,100062893,4/27/2016 2:00,6,4
6960614,300020904,4/27/2016 2:00,0,4
744953,100009426,4/27/2016 2:00,1,0
1087676,Williamsburg Bridge,4/27/2016 2:15,7,
1430413,Queensboro Bridge,4/27/2016 2:15,0,0
164493,100009424,4/27/2016 2:15,4,4
1773141,Manhattan Bridge,4/27/2016 2:15,3,4
1982873,100010017,4/27/2016 2:15,0,0
3010975,100010020,4/27/2016 2:15,0,0
3265730,100010022,4/27/2016 2:15,5,0
3813063,100047029,4/27/2016 2:15,3,4
4320526,100051865,4/27/2016 2:15,3,4
6126844,100058279,4/27/2016 2:15,0,4
6275163,100062893,4/27/2016 2:15,3,4
6960615,300020904,4/27/2016 2:15,5,4
744954,100009426,4/27/2016 2:15,0,0
1087677,Williamsburg Bridge,4/27/2016 2:30,2,
1430414,Queensboro Bridge,4/27/2016 2:30,0,0
164494,100009424,4/27/2016 2:30,0,4
1773142,Manhattan Bridge,4/27/2016 2:30,6,4
1982874,100010017,4/27/2016 2:30,0,0
3010976,100010020,4/27/2016 2:30,0,0
3265731,100010022,4/27/2016 2:30,0,0
3813064,100047029,4/27/2016 2:30,6,4
4320527,100051865,4/27/2016 2:30,6,4
6126845,100058279,4/27/2016 2:30,0,4
6275164,100062893,4/27/2016 2:30,6,4
6960616,300020904,4/27/2016 2:30,0,4
744955,100009426,4/27/2016 2:30,0,0
1087678,Williamsburg Bridge,4/27/2016 2:45,2,
1430415,Queensboro Bridge,4/27/2016 2:45,0,0
164495,100009424,4/27/2016 2:45,1,4
1773143,Manhattan Bridge,4/27/2016 2:45,0,4
1982875,100010017,4/27/2016 2:45,2,0
3010977,100010020,4/27/2016 2:45,0,0
3265732,100010022,4/27/2016 2:45,0,0
3813065,100047029,4/27/2016 2:45,0,4
4320528,100051865,4/27/2016 2:45,0,4
6126846,100058279,4/27/2016 2:45,1,4
6275165,100062893,4/27/2016 2:45,0,4
6960617,300020904,4/27/2016 2:45,0,4
744956,100009426,4/27/2016 2:45,0,0
1087679,Williamsburg Bridge,4/27/2016 3:00,6,
1430416,Queensboro Bridge,4/27/2016 3:00,0,0
164496,100009424,4/27/2016 3:00,1,4
1773144,Manhattan Bridge,4/27/2016 3:00,0,4
1982876,100010017,4/27/2016 3:00,0,0
3010978,100010020,4/27/2016 3:00,0,0
3265733,100010022,4/27/2016 3:00,1,0
3813066,100047029,4/27/2016 3:00,0,4
4320529,100051865,4/27/2016 3:00,0,4
6126847,100058279,4/27/2016 3:00,1,4
6275166,100062893,4/27/2016 3:00,0,4
6960618,300020904,4/27/2016 3:00,1,4
744957,100009426,4/27/2016 3:00,1,0
1087680,Williamsburg Bridge,4/27/2016 3:15,4,
1430417,Queensboro Bridge,4/27/2016 3:15,0,0
164497,100009424,4/27/2016 3:15,0,4
1773145,Manhattan Bridge,4/27/2016 3:15,1,4
1982877,100010017,4/27/2016 3:15,0,0
3010979,100010020,4/27/2016 3:15,0,0
3265734,100010022,4/27/2016 3:15,1,0
3813067,100047029,4/27/2016 3:15,1,4
4320530,100051865,4/27/2016 3:15,1,4
6126848,100058279,4/27/2016 3:15,1,4
6275167,100062893,4/27/2016 3:15,1,4
6960619,300020904,4/27/2016 3:15,1,4
744958,100009426,4/27/2016 3:15,0,0
1087681,Williamsburg Bridge,4/27/2016 3:30,3,
1430418,Queensboro Bridge,4/27/2016 3:30,0,0
164498,100009424,4/27/2016 3:30,2,4
1773146,Manhattan Bridge,4/27/2016 3:30,1,4
1982878,100010017,4/27/2016 3:30,0,0
3010980,100010020,4/27/2016 3:30,0,0
3265735,100010022,4/27/2016 3:30,2,0
3813068,100047029,4/27/2016 3:30,1,4
4320531,100051865,4/27/2016 3:30,1,4
6126849,100058279,4/27/2016 3:30,0,4
6275168,100062893,4/27/2016 3:30,1,4
6960620,300020904,4/27/2016 3:30,2,4
744959,100009426,4/27/2016 3:30,1,0
1087682,Williamsburg Bridge,4/27/2016 3:45,2,
1430419,Queensboro Bridge,4/27/2016 3:45,0,0
164499,100009424,4/27/2016 3:45,4,4
1773147,Manhattan Bridge,4/27/2016 3:45,2,4
1982879,100010017,4/27/2016 3:45,4,0
3010981,100010020,4/27/2016 3:45,0,0
3265736,100010022,4/27/2016 3:45,6,0
3813069,100047029,4/27/2016 3:45,2,4
4320532,100051865,4/27/2016 3:45,2,4
6126850,100058279,4/27/2016 3:45,0,4
6275169,100062893,4/27/2016 3:45,2,4
6960621,300020904,4/27/2016 3:45,6,4
744960,100009426,4/27/2016 3:45,1,0
1087683,Williamsburg Bridge,4/27/2016 4:00,4,
1430420,Queensboro Bridge,4/27/2016 4:00,0,0
164500,100009424,4/27/2016 4:00,2,4
1773148,Manhattan Bridge,4/27/2016 4:00,0,4
1982880,100010017,4/27/2016 4:00,1,0
3010982,100010020,4/27/2016 4:00,0,0
3265737,100010022,4/27/2016 4:00,1,0
3813070,100047029,4/27/2016 4:00,0,4
4320533,100051865,4/27/2016 4:00,0,4
6126851,100058279,4/27/2016 4:00,1,4
6275170,100062893,4/27/2016 4:00,0,4
6960622,300020904,4/27/2016 4:00,1,4
744961,100009426,4/27/2016 4:00,0,0
1087684,Williamsburg Bridge,4/27/2016 4:15,5,
1430421,Queensboro Bridge,4/27/2016 4:15,27,0
164501,100009424,4/27/2016 4:15,0,4
1773149,Manhattan Bridge,4/27/2016 4:15,1,4
1982881,100010017,4/27/2016 4:15,2,0
3010983,100010020,4/27/2016 4:15,0,0
3265738,100010022,4/27/2016 4:15,3,0
3813071,100047029,4/27/2016 4:15,1,4
4320534,100051865,4/27/2016 4:15,1,4
6126852,100058279,4/27/2016 4:15,1,4
6275171,100062893,4/27/2016 4:15,1,4
6960623,300020904,4/27/2016 4:15,3,4
744962,100009426,4/27/2016 4:15,0,0
1087685,Williamsburg Bridge,4/27/2016 4:30,5,
1430422,Queensboro Bridge,4/27/2016 4:30,15,0
164502,100009424,4/27/2016 4:30,2,4
1773150,Manhattan Bridge,4/27/2016 4:30,0,4
1982882,100010017,4/27/2016 4:30,1,0
3010984,100010020,4/27/2016 4:30,0,0
3265739,100010022,4/27/2016 4:30,3,0
3813072,100047029,4/27/2016 4:30,0,4
4320535,100051865,4/27/2016 4:30,0,4
6126853,100058279,4/27/2016 4:30,1,4
6275172,100062893,4/27/2016 4:30,0,4
6960624,300020904,4/27/2016 4:30,3,4
744963,100009426,4/27/2016 4:30,0,0
1087686,Williamsburg Bridge,4/27/2016 4:45,7,
1430423,Queensboro Bridge,4/27/2016 4:45,10,0
164503,100009424,4/27/2016 4:45,4,4
1773151,Manhattan Bridge,4/27/2016 4:45,1,4
1982883,100010017,4/27/2016 4:45,5,0
3010985,100010020,4/27/2016 4:45,0,0
3265740,100010022,4/27/2016 4:45,1,0
3813073,100047029,4/27/2016 4:45,1,4
4320536,100051865,4/27/2016 4:45,1,4
6126854,100058279,4/27/2016 4:45,0,4
6275173,100062893,4/27/2016 4:45,1,4
6960625,300020904,4/27/2016 4:45,1,4
744964,100009426,4/27/2016 4:45,0,0
1087687,Williamsburg Bridge,4/27/2016 5:00,0,
1430424,Queensboro Bridge,4/27/2016 5:00,15,0
164504,100009424,4/27/2016 5:00,0,4
1773152,Manhattan Bridge,4/27/2016 5:00,1,4
1982884,100010017,4/27/2016 5:00,1,0
3010986,100010020,4/27/2016 5:00,0,0
3265741,100010022,4/27/2016 5:00,0,0
3813074,100047029,4/27/2016 5:00,1,4
4320537,100051865,4/27/2016 5:00,1,4
6126855,100058279,4/27/2016 5:00,1,4
6275174,100062893,4/27/2016 5:00,1,4
6960626,300020904,4/27/2016 5:00,0,4
744965,100009426,4/27/2016 5:00,0,0
1087688,Williamsburg Bridge,4/27/2016 5:15,14,
1430425,Queensboro Bridge,4/27/2016 5:15,51,0
164505,100009424,4/27/2016 5:15,2,4
1773153,Manhattan Bridge,4/27/2016 5:15,7,4
1982885,100010017,4/27/2016 5:15,11,0
3010987,100010020,4/27/2016 5:15,0,0
3265742,100010022,4/27/2016 5:15,2,0
3813075,100047029,4/27/2016 5:15,7,4
4320538,100051865,4/27/2016 5:15,7,4
6126856,100058279,4/27/2016 5:15,4,4
6275175,100062893,4/27/2016 5:15,7,4
6960627,300020904,4/27/2016 5:15,2,4
744966,100009426,4/27/2016 5:15,0,0
1087689,Williamsburg Bridge,4/27/2016 5:30,9,
1430426,Queensboro Bridge,4/27/2016 5:30,44,0
164506,100009424,4/27/2016 5:30,6,4
1773154,Manhattan Bridge,4/27/2016 5:30,20,4
1982886,100010017,4/27/2016 5:30,4,0
3010988,100010020,4/27/2016 5:30,0,0
3265743,100010022,4/27/2016 5:30,4,0
3813076,100047029,4/27/2016 5:30,20,4
4320539,100051865,4/27/2016 5:30,20,4
6126857,100058279,4/27/2016 5:30,2,4
6275176,100062893,4/27/2016 5:30,20,4
6960628,300020904,4/27/2016 5:30,4,4
744967,100009426,4/27/2016 5:30,0,0
1087690,Williamsburg Bridge,4/27/2016 5:45,13,
1430427,Queensboro Bridge,4/27/2016 5:45,36,0
164507,100009424,4/27/2016 5:45,8,4
1773155,Manhattan Bridge,4/27/2016 5:45,7,4
1982887,100010017,4/27/2016 5:45,12,0
3010989,100010020,4/27/2016 5:45,0,0
3265744,100010022,4/27/2016 5:45,5,0
3813077,100047029,4/27/2016 5:45,7,4
4320540,100051865,4/27/2016 5:45,7,4
6126858,100058279,4/27/2016 5:45,5,4
6275177,100062893,4/27/2016 5:45,7,4
6960629,300020904,4/27/2016 5:45,5,4
744968,100009426,4/27/2016 5:45,0,0
1087691,Williamsburg Bridge,4/27/2016 6:00,20,
1430428,Queensboro Bridge,4/27/2016 6:00,54,0
164508,100009424,4/27/2016 6:00,11,4
1773156,Manhattan Bridge,4/27/2016 6:00,3,4
1982888,100010017,4/27/2016 6:00,3,0
3010990,100010020,4/27/2016 6:00,0,0
3265745,100010022,4/27/2016 6:00,11,0
3813078,100047029,4/27/2016 6:00,3,4
4320541,100051865,4/27/2016 6:00,3,4
6126859,100058279,4/27/2016 6:00,4,4
6275178,100062893,4/27/2016 6:00,3,4
6960630,300020904,4/27/2016 6:00,11,4
744969,100009426,4/27/2016 6:00,0,0
1087692,Williamsburg Bridge,4/27/2016 6:15,20,
1430429,Queensboro Bridge,4/27/2016 6:15,56,0
164509,100009424,4/27/2016 6:15,6,4
1773157,Manhattan Bridge,4/27/2016 6:15,16,4
1982889,100010017,4/27/2016 6:15,9,0
3010991,100010020,4/27/2016 6:15,0,0
3265746,100010022,4/27/2016 6:15,16,0
3813079,100047029,4/27/2016 6:15,16,4
4320542,100051865,4/27/2016 6:15,16,4
6126860,100058279,4/27/2016 6:15,9,4
6275179,100062893,4/27/2016 6:15,16,4
6960631,300020904,4/27/2016 6:15,16,4
744970,100009426,4/27/2016 6:15,1,0
1087693,Williamsburg Bridge,4/27/2016 6:30,34,
1430430,Queensboro Bridge,4/27/2016 6:30,52,0
164510,100009424,4/27/2016 6:30,20,4
1773158,Manhattan Bridge,4/27/2016 6:30,12,4
1982890,100010017,4/27/2016 6:30,5,0
3010992,100010020,4/27/2016 6:30,0,0
3265747,100010022,4/27/2016 6:30,13,0
3813080,100047029,4/27/2016 6:30,12,4
4320543,100051865,4/27/2016 6:30,12,4
6126861,100058279,4/27/2016 6:30,11,4
6275180,100062893,4/27/2016 6:30,12,4
6960632,300020904,4/27/2016 6:30,13,4
744971,100009426,4/27/2016 6:30,0,0
1087694,Williamsburg Bridge,4/27/2016 6:45,34,
1430431,Queensboro Bridge,4/27/2016 6:45,51,0
164511,100009424,4/27/2016 6:45,16,4
1773159,Manhattan Bridge,4/27/2016 6:45,29,4
1982891,100010017,4/27/2016 6:45,14,0
3010993,100010020,4/27/2016 6:45,0,0
3265748,100010022,4/27/2016 6:45,21,0
3813081,100047029,4/27/2016 6:45,29,4
4320544,100051865,4/27/2016 6:45,29,4
6126862,100058279,4/27/2016 6:45,12,4
6275181,100062893,4/27/2016 6:45,29,4
6960633,300020904,4/27/2016 6:45,21,4
744972,100009426,4/27/2016 6:45,1,0
1087695,Williamsburg Bridge,4/27/2016 7:00,33,
1430432,Queensboro Bridge,4/27/2016 7:00,59,0
164512,100009424,4/27/2016 7:00,13,4
1773160,Manhattan Bridge,4/27/2016 7:00,31,4
1982892,100010017,4/27/2016 7:00,5,0
3010994,100010020,4/27/2016 7:00,0,0
3265749,100010022,4/27/2016 7:00,20,0
3813082,100047029,4/27/2016 7:00,31,4
4320545,100051865,4/27/2016 7:00,31,4
6126863,100058279,4/27/2016 7:00,20,4
6275182,100062893,4/27/2016 7:00,31,4
6960634,300020904,4/27/2016 7:00,20,4
744973,100009426,4/27/2016 7:00,1,0
1087696,Williamsburg Bridge,4/27/2016 7:15,61,
1430433,Queensboro Bridge,4/27/2016 7:15,90,0
164513,100009424,4/27/2016 7:15,18,4
1773161,Manhattan Bridge,4/27/2016 7:15,38,4
1982893,100010017,4/27/2016 7:15,11,0
3010995,100010020,4/27/2016 7:15,0,0
3265750,100010022,4/27/2016 7:15,29,0
3813083,100047029,4/27/2016 7:15,38,4
4320546,100051865,4/27/2016 7:15,38,4
6126864,100058279,4/27/2016 7:15,18,4
6275183,100062893,4/27/2016 7:15,38,4
6960635,300020904,4/27/2016 7:15,29,4
744974,100009426,4/27/2016 7:15,0,0
1087697,Williamsburg Bridge,4/27/2016 7:30,80,
1430434,Queensboro Bridge,4/27/2016 7:30,78,0
164514,100009424,4/27/2016 7:30,26,4
1773162,Manhattan Bridge,4/27/2016 7:30,62,4
1982894,100010017,4/27/2016 7:30,5,0
3010996,100010020,4/27/2016 7:30,0,0
3265751,100010022,4/27/2016 7:30,38,0
3813084,100047029,4/27/2016 7:30,62,4
4320547,100051865,4/27/2016 7:30,62,4
6126865,100058279,4/27/2016 7:30,25,4
6275184,100062893,4/27/2016 7:30,62,4
6960636,300020904,4/27/2016 7:30,38,4
744975,100009426,4/27/2016 7:30,1,0
1087698,Williamsburg Bridge,4/27/2016 7:45,64,
1430435,Queensboro Bridge,4/27/2016 7:45,98,0
164515,100009424,4/27/2016 7:45,27,4
1773163,Manhattan Bridge,4/27/2016 7:45,69,4
1982895,100010017,4/27/2016 7:45,15,0
3010997,100010020,4/27/2016 7:45,0,0
3265752,100010022,4/27/2016 7:45,56,0
3813085,100047029,4/27/2016 7:45,69,4
4320548,100051865,4/27/2016 7:45,69,4
6126866,100058279,4/27/2016 7:45,40,4
6275185,100062893,4/27/2016 7:45,69,4
6960637,300020904,4/27/2016 7:45,56,4
744976,100009426,4/27/2016 7:45,2,0
1087699,Williamsburg Bridge,4/27/2016 8:00,87,
1430436,Queensboro Bridge,4/27/2016 8:00,82,0
164516,100009424,4/27/2016 8:00,32,4
1773164,Manhattan Bridge,4/27/2016 8:00,94,4
1982896,100010017,4/27/2016 8:00,6,0
3010998,100010020,4/27/2016 8:00,0,0
3265753,100010022,4/27/2016 8:00,55,0
3813086,100047029,4/27/2016 8:00,94,4
4320549,100051865,4/27/2016 8:00,94,4
6126867,100058279,4/27/2016 8:00,32,4
6275186,100062893,4/27/2016 8:00,94,4
6960638,300020904,4/27/2016 8:00,55,4
744977,100009426,4/27/2016 8:00,1,0
1087700,Williamsburg Bridge,4/27/2016 8:15,125,
1430437,Queensboro Bridge,4/27/2016 8:15,116,0
164517,100009424,4/27/2016 8:15,38,4
1773165,Manhattan Bridge,4/27/2016 8:15,103,4
1982897,100010017,4/27/2016 8:15,9,0
3010999,100010020,4/27/2016 8:15,0,0
3265754,100010022,4/27/2016 8:15,68,0
3813087,100047029,4/27/2016 8:15,103,4
4320550,100051865,4/27/2016 8:15,103,4
6126868,100058279,4/27/2016 8:15,30,4
6275187,100062893,4/27/2016 8:15,103,4
6960639,300020904,4/27/2016 8:15,68,4
744978,100009426,4/27/2016 8:15,0,0
1087701,Williamsburg Bridge,4/27/2016 8:30,180,
1430438,Queensboro Bridge,4/27/2016 8:30,118,0
164518,100009424,4/27/2016 8:30,37,4
1773166,Manhattan Bridge,4/27/2016 8:30,148,4
1982898,100010017,4/27/2016 8:30,9,0
3011000,100010020,4/27/2016 8:30,0,0
3265755,100010022,4/27/2016 8:30,102,0
3813088,100047029,4/27/2016 8:30,148,4
4320551,100051865,4/27/2016 8:30,148,4
6126869,100058279,4/27/2016 8:30,40,4
6275188,100062893,4/27/2016 8:30,148,4
6960640,300020904,4/27/2016 8:30,102,4
744979,100009426,4/27/2016 8:30,1,0
1087702,Williamsburg Bridge,4/27/2016 8:45,185,
1430439,Queensboro Bridge,4/27/2016 8:45,68,0
164519,100009424,4/27/2016 8:45,43,4
1773167,Manhattan Bridge,4/27/2016 8:45,144,4
1982899,100010017,4/27/2016 8:45,7,0
3011001,100010020,4/27/2016 8:45,0,0
3265756,100010022,4/27/2016 8:45,128,0
3813089,100047029,4/27/2016 8:45,144,4
4320552,100051865,4/27/2016 8:45,144,4
6126870,100058279,4/27/2016 8:45,55,4
6275189,100062893,4/27/2016 8:45,144,4
6960641,300020904,4/27/2016 8:45,128,4
744980,100009426,4/27/2016 8:45,0,0
1087703,Williamsburg Bridge,4/27/2016 9:00,198,
1430440,Queensboro Bridge,4/27/2016 9:00,77,0
164520,100009424,4/27/2016 9:00,18,4
1773168,Manhattan Bridge,4/27/2016 9:00,152,4
1982900,100010017,4/27/2016 9:00,4,0
3011002,100010020,4/27/2016 9:00,0,0
3265757,100010022,4/27/2016 9:00,102,0
3813090,100047029,4/27/2016 9:00,152,4
4320553,100051865,4/27/2016 9:00,152,4
6126871,100058279,4/27/2016 9:00,39,4
6275190,100062893,4/27/2016 9:00,152,4
6960642,300020904,4/27/2016 9:00,102,4
744981,100009426,4/27/2016 9:00,1,0
1087704,Williamsburg Bridge,4/27/2016 9:15,164,
1430441,Queensboro Bridge,4/27/2016 9:15,69,0
164521,100009424,4/27/2016 9:15,30,4
1773169,Manhattan Bridge,4/27/2016 9:15,141,4
1982901,100010017,4/27/2016 9:15,6,0
3011003,100010020,4/27/2016 9:15,0,0
3265758,100010022,4/27/2016 9:15,96,0
3813091,100047029,4/27/2016 9:15,141,4
4320554,100051865,4/27/2016 9:15,141,4
6126872,100058279,4/27/2016 9:15,58,4
6275191,100062893,4/27/2016 9:15,141,4
6960643,300020904,4/27/2016 9:15,96,4
744982,100009426,4/27/2016 9:15,1,0
1087705,Williamsburg Bridge,4/27/2016 9:30,171,
1430442,Queensboro Bridge,4/27/2016 9:30,73,0
164522,100009424,4/27/2016 9:30,24,4
1773170,Manhattan Bridge,4/27/2016 9:30,151,4
1982902,100010017,4/27/2016 9:30,1,0
3011004,100010020,4/27/2016 9:30,0,0
3265759,100010022,4/27/2016 9:30,85,0
3813092,100047029,4/27/2016 9:30,151,4
4320555,100051865,4/27/2016 9:30,151,4
6126873,100058279,4/27/2016 9:30,52,4
6275192,100062893,4/27/2016 9:30,151,4
6960644,300020904,4/27/2016 9:30,85,4
744983,100009426,4/27/2016 9:30,3,0
1087706,Williamsburg Bridge,4/27/2016 9:45,150,
1430443,Queensboro Bridge,4/27/2016 9:45,55,0
164523,100009424,4/27/2016 9:45,33,4
1773171,Manhattan Bridge,4/27/2016 9:45,112,4
1982903,100010017,4/27/2016 9:45,14,0
3011005,100010020,4/27/2016 9:45,0,0
3265760,100010022,4/27/2016 9:45,57,0
3813093,100047029,4/27/2016 9:45,112,4
4320556,100051865,4/27/2016 9:45,112,4
6126874,100058279,4/27/2016 9:45,44,4
6275193,100062893,4/27/2016 9:45,112,4
6960645,300020904,4/27/2016 9:45,57,4
744984,100009426,4/27/2016 9:45,0,0
1087707,Williamsburg Bridge,4/27/2016 10:00,76,
1430444,Queensboro Bridge,4/27/2016 10:00,65,0
164524,100009424,4/27/2016 10:00,23,4
1773172,Manhattan Bridge,4/27/2016 10:00,79,4
1982904,100010017,4/27/2016 10:00,1,0
3011006,100010020,4/27/2016 10:00,0,0
3265761,100010022,4/27/2016 10:00,51,0
3813094,100047029,4/27/2016 10:00,79,4
4320557,100051865,4/27/2016 10:00,79,4
6126875,100058279,4/27/2016 10:00,29,4
6275194,100062893,4/27/2016 10:00,79,4
6960646,300020904,4/27/2016 10:00,51,4
744985,100009426,4/27/2016 10:00,2,0
1087708,Williamsburg Bridge,4/27/2016 10:15,75,
1430445,Queensboro Bridge,4/27/2016 10:15,74,0
164525,100009424,4/27/2016 10:15,21,4
1773173,Manhattan Bridge,4/27/2016 10:15,76,4
1982905,100010017,4/27/2016 10:15,13,0
3011007,100010020,4/27/2016 10:15,0,0
3265762,100010022,4/27/2016 10:15,24,0
3813095,100047029,4/27/2016 10:15,76,4
4320558,100051865,4/27/2016 10:15,76,4
6126876,100058279,4/27/2016 10:15,20,4
6275195,100062893,4/27/2016 10:15,76,4
6960647,300020904,4/27/2016 10:15,24,4
744986,100009426,4/27/2016 10:15,1,0
1087709,Williamsburg Bridge,4/27/2016 10:30,92,
1430446,Queensboro Bridge,4/27/2016 10:30,62,0
164526,100009424,4/27/2016 10:30,27,4
1773174,Manhattan Bridge,4/27/2016 10:30,43,4
1982906,100010017,4/27/2016 10:30,3,0
3011008,100010020,4/27/2016 10:30,0,0
3265763,100010022,4/27/2016 10:30,53,0
3813096,100047029,4/27/2016 10:30,43,4
4320559,100051865,4/27/2016 10:30,43,4
6126877,100058279,4/27/2016 10:30,18,4
6275196,100062893,4/27/2016 10:30,43,4
6960648,300020904,4/27/2016 10:30,53,4
744987,100009426,4/27/2016 10:30,0,0
1087710,Williamsburg Bridge,4/27/2016 10:45,90,
1430447,Queensboro Bridge,4/27/2016 10:45,60,0
164527,100009424,4/27/2016 10:45,23,4
1773175,Manhattan Bridge,4/27/2016 10:45,42,4
1982907,100010017,4/27/2016 10:45,5,0
3011009,100010020,4/27/2016 10:45,0,0
3265764,100010022,4/27/2016 10:45,49,0
3813097,100047029,4/27/2016 10:45,42,4
4320560,100051865,4/27/2016 10:45,42,4
6126878,100058279,4/27/2016 10:45,11,4
6275197,100062893,4/27/2016 10:45,42,4
6960649,300020904,4/27/2016 10:45,49,4
744988,100009426,4/27/2016 10:45,2,0
1087711,Williamsburg Bridge,4/27/2016 11:00,59,
1430448,Queensboro Bridge,4/27/2016 11:00,35,0
164528,100009424,4/27/2016 11:00,24,4
1773176,Manhattan Bridge,4/27/2016 11:00,47,4
1982908,100010017,4/27/2016 11:00,0,0
3011010,100010020,4/27/2016 11:00,0,0
3265765,100010022,4/27/2016 11:00,39,0
3813098,100047029,4/27/2016 11:00,47,4
4320561,100051865,4/27/2016 11:00,47,4
6126879,100058279,4/27/2016 11:00,26,4
6275198,100062893,4/27/2016 11:00,47,4
6960650,300020904,4/27/2016 11:00,39,4
744989,100009426,4/27/2016 11:00,3,0
1087712,Williamsburg Bridge,4/27/2016 11:15,57,
1430449,Queensboro Bridge,4/27/2016 11:15,47,0
164529,100009424,4/27/2016 11:15,17,4
1773177,Manhattan Bridge,4/27/2016 11:15,60,4
1982909,100010017,4/27/2016 11:15,5,0
3011011,100010020,4/27/2016 11:15,0,0
3265766,100010022,4/27/2016 11:15,26,0
3813099,100047029,4/27/2016 11:15,60,4
4320562,100051865,4/27/2016 11:15,60,4
6126880,100058279,4/27/2016 11:15,17,4
6275199,100062893,4/27/2016 11:15,60,4
6960651,300020904,4/27/2016 11:15,26,4
744990,100009426,4/27/2016 11:15,2,0
1087713,Williamsburg Bridge,4/27/2016 11:30,59,
1430450,Queensboro Bridge,4/27/2016 11:30,24,0
164530,100009424,4/27/2016 11:30,36,4
1773178,Manhattan Bridge,4/27/2016 11:30,77,4
1982910,100010017,4/27/2016 11:30,6,0
3011012,100010020,4/27/2016 11:30,0,0
3265767,100010022,4/27/2016 11:30,26,0
3813100,100047029,4/27/2016 11:30,77,4
4320563,100051865,4/27/2016 11:30,77,4
6126881,100058279,4/27/2016 11:30,27,4
